fips,PopulationEstimate2018,PopRatioMale2017,PopRatio65+2017,"MedianAge,Male2010","MedianAge,Female2010",PopulationDensityperSqMile2010,"MedicareEnrollment,AgedTot2017",#Hospitals,#ICU_beds,PopRatioMale<52010,PopRatio<52010,PopRatioMale5-92010,PopRatio5-92010,PopRatioMale10-142010,PopRatio10-142010,PopRatioMale15-192010,PopRatio15-192010,PopRatioMale20-242010,PopRatio20-242010,PopRatioMale25-292010,PopRatio25-292010,PopRatioMale30-342010,PopRatio30-342010,PopRatioMale35-442010,PopRatio35-442010,PopRatioMale45-542010,PopRatio45-542010,PopRatioMale55-592010,PopRatio55-592010,PopRatioMale60-642010,PopRatio60-642010,PopRatioMale65-742010,PopRatio65-742010,PopRatioMale75-842010,PopRatio75-842010,PopRatioMale>842010,PopRatio>842010,HeartDiseaseMortality,StrokeMortality,DiabetesPercentage,Smokers_Percentage,#EligibleforMedicare2018,mortality2015-17Estimated
01021,44153.0,0.4917285043229628,0.16359180339029206,36.7,38.5,63.0,0.15399278371570563,0.453854358136474,1.361563074409422,0.49198931909212285,0.033449066194658136,0.5040650406504065,0.035173712755576736,0.5253502334889927,0.03574103070324733,0.5236339255782769,0.03544602537045862,0.5137971239797902,0.02999977307282093,0.4970523212969786,0.03061247645630517,0.4949698189134809,0.03349445163047178,0.5069373942470389,0.0679873828488438,0.5052444731321607,0.07105089976626501,0.4880655504096901,0.031089023532348468,0.4857257740249296,0.02741280323144303,0.4780841799709724,0.03737490639253863,0.41581495427649273,0.01754147094197472,0.28363047001620745,0.003971225633694148,270.1,51.1,16.8,20.188979064,9785.0,35.700845496414104
01023,12841.0,0.4728466589416763,0.22742371572035536,41.5,44.8,15.2,0.21498648126689843,1.544998068752414,0.0,0.5420560747663551,0.03136346079567401,0.5428240740740741,0.03623020471224411,0.48951781970649894,0.03607570490536887,0.5132743362831859,0.035843955195056,0.5149253731343284,0.026651216685979143,0.49028400597907323,0.02533796832753959,0.48756906077348067,0.027269215913480107,0.470828471411902,0.06234067207415991,0.4823860967590418,0.07933565083043646,0.4745098039215686,0.03738895326380842,0.46447507953340406,0.03383545770567787,0.48046607265250174,0.05415218230977211,0.39510939510939513,0.023715720355349554,0.3250883392226148,0.007106991116261105,270.2,57.4,13.9,18.79324829,3934.0,13.290785770979149
01025,23920.0,0.47215878420462565,0.19279159573142882,39.3,41.1,20.9,0.19167047294772246,1.6609226425279242,0.0,0.5149863760217984,0.031391437943777765,0.49029982363315694,0.03463023709670722,0.4910025706940874,0.03965452809035419,0.5107661492238358,0.04235352738446207,0.5063291139240507,0.02657476228044679,0.46574344023323616,0.02653323921438359,0.4474034620505992,0.02790350039446913,0.4587878787878788,0.06286592201968193,0.47909137842023747,0.07706681061329569,0.47362250879249707,0.03355063737906407,0.4843137254901961,0.030768591952829796,0.46564885496183206,0.04559232653739152,0.4082089552238806,0.022713117136569365,0.2815126050420168,0.005564090852468546,234.7,45.9,20.1,20.579655316,6677.0,18.91952154221345
01027,13275.0,0.48948904017356176,0.20243884192414155,40.6,43.3,23.1,0.20228921972020647,1.4962220393506396,2.992444078701279,0.5343320848938826,0.032019151642103685,0.5389527458492975,0.031570285030298496,0.5343434343434343,0.03957507294082442,0.4967105263157895,0.03388942919129199,0.4939759036144578,0.0276052966260193,0.48194444444444445,0.0259594523827336,0.4789473684210526,0.02723124111618164,0.4923497267759563,0.06740480287274632,0.5,0.0792997680855839,0.4896626768226333,0.03366499588538939,0.4716981132075472,0.031794718336201094,0.4689306358381503,0.04855240517692826,0.4558258642765685,0.026632752300441386,0.28169014084507044,0.005984888157402559,296.3,46.7,11.2,19.620354153,3796.0,12.783017513637668
01029,14987.0,0.49583892617449665,0.1910738255033557,39.5,41.5,26.7,0.17953020134228187,0.0,0.0,0.5,0.03147651006711409,0.554140127388535,0.035033557046979864,0.5235707121364093,0.035033557046979864,0.5,0.036241610738255034,0.5279583875162549,0.027248322147651008,0.490104772991851,0.02825503355704698,0.49607329842931935,0.025436241610738253,0.49709020368574197,0.06879194630872483,0.5034899953466728,0.07261744966442953,0.5184466019417475,0.035838926174496646,0.49657198824681686,0.034026845637583895,0.4844765342960289,0.045033557046979866,0.41112618724559025,0.02033557046979866,0.301255230125523,0.004832214765100671,300.1,45.8,10.4,18.374465772,3708.0,14.007948169917178
01031,51909.0,0.4929251648224544,0.16565138605081545,35.7,39.3,73.6,0.15836449859274396,0.38554960095616303,1.3494236033465705,0.5228580078716318,0.03329220804256468,0.5258864135550675,0.03230905656012646,0.5047729245010124,0.03363920268342522,0.5053412462908012,0.03282954852141728,0.5287992190042304,0.031325905077688246,0.5345722875102487,0.03770675097351274,0.5172839506172839,0.03230905656012646,0.49137931034482757,0.06263253267532869,0.49581067176245774,0.06502294020125689,0.47037990985189954,0.028164398349847707,0.4880464480874317,0.027547518988317848,0.45614906832298135,0.035393453367775767,0.4095722151630665,0.018641323206230482,0.316747572815534,0.005031422292477927,219.5,51.3,14.4,17.444757594000002,11095.0,32.92221910787219
01033,54762.0,0.4797981651376147,0.196,40.4,43.3,91.8,0.19253211009174312,0.7339449541284404,4.036697247706422,0.5185067007019784,0.02981651376146789,0.5111182726393813,0.029100917431192662,0.5154867256637168,0.03420183486238532,0.4974986103390773,0.032844036697247704,0.5019933554817275,0.027724770642201836,0.4901510177281681,0.027394495412844038,0.47586206896551725,0.02658715596330275,0.4924898902368573,0.06256880733944954,0.48274609516890665,0.0731559633027523,0.48352531476024646,0.03311926605504587,0.4738347154704032,0.03040366972477064,0.44347164065473926,0.04275229357798165,0.4113219895287958,0.02306422018348624,0.3425845620121422,0.007247706422018349,261.3,55.2,13.5,18.658821060999998,14459.0,52.200687146321755
01035,12277.0,0.4803111717058305,0.21918357526666132,41.7,44.4,15.6,0.19648728847541905,1.6039778651054615,0.0,0.5347938144329897,0.03328254070093833,0.48860759493670886,0.030956772796535408,0.5119453924914675,0.036089501964872886,0.5276639344262295,0.041302430026465636,0.53125,0.027267623706792848,0.500763358778626,0.02630523698772957,0.43047337278106507,0.023337877937284465,0.4703135423615744,0.05654021974496752,0.4880597014925373,0.07867511428342289,0.484,0.03881626433555217,0.5005181347150259,0.038736065442296894,0.4676098287416232,0.050364904964311494,0.40234375,0.02478145801587938,0.38645418326693226,0.007779292645761489,233.5,60.4,23.7,21.107512965,3745.0,13.175158754157849
01037,10715.0,0.5019527617630649,0.2276362283801376,43.5,45.0,17.7,0.16858843221127023,0.0,0.0,0.5044563279857398,0.02631578947368421,0.5355987055016181,0.030779244932118283,0.5091937765205092,0.03347591593825553,0.5608194622279129,0.0407290310582109,0.5027027027027027,0.02594383485214804,0.4696132596685083,0.023712107122931002,0.5033003300330033,0.02836153989213316,0.487279843444227,0.06946252557188023,0.5091006423982869,0.08843221127022503,0.503711558854719,0.044169611307420496,0.48243559718969553,0.038311326018225775,0.4818965517241379,0.05198065835968012,0.42487883683360256,0.024456016366003346,0.3612565445026178,0.006416217221498977,237.0,45.6,17.9,20.399965623,2863.0,10.75032498483404
01039,36986.0,0.4822603256766958,0.20664833387253317,40.5,44.1,36.7,0.201202415615227,1.0783996549121104,3.504798878464359,0.5249448123620309,0.032055429742262484,0.5291861951427355,0.03348430928502103,0.5116279069767442,0.033214709371293,0.5217566478646253,0.03491318882777957,0.4910759816420194,0.02596247169200906,0.48642210576464984,0.02752615119163162,0.4853306812531079,0.026312951579855495,0.4900398406374502,0.05968942089938531,0.49796496195363654,0.07586541572306697,0.4859101294744859,0.03440094899169632,0.4780309194467046,0.031677989863043245,0.4483221476510067,0.04502318559258061,0.41489822433954093,0.025827671735145045,0.2906077348066298,0.007090477731047126,262.0,51.5,12.9,19.249451541,10139.0,39.795869191049924
01041,13824.0,0.4842477110518348,0.18722514598803258,39.2,42.5,22.8,0.1951553601038137,1.4418571119602048,0.0,0.49819059107358266,0.029774349361978227,0.5259809119830329,0.03575805637661308,0.5151515151515151,0.034316199264652875,0.5369059656218402,0.03828130632254344,0.5245231607629428,0.02775574940523394,0.4853963838664812,0.02516040660370557,0.44716494845360827,0.02501622089250955,0.48237269166200336,0.062144041525484826,0.5009425070688031,0.07663470550068488,0.4668094218415418,0.03143248504073246,0.4749733759318424,0.03215341359671257,0.46761984861227923,0.04008362771249369,0.38396624472573837,0.019681349578256794,0.26129032258064516,0.005839521303438829,243.9,56.7,16.3,18.646929565,3724.0,10.800373939306777
01043,83442.0,0.49433871065192436,0.18288925140474896,38.5,41.4,109.4,0.18304634161077882,0.24167724004591867,1.4500634402755121,0.512066517947678,0.03051175155579723,0.5158529468974907,0.032046402030088815,0.5223569533914362,0.03331520754032989,0.5156192576258728,0.03390731677844239,0.5080729712728035,0.029279197631563048,0.5088983050847458,0.029025436529514833,0.5131741457389872,0.030125067971723762,0.5080193236714976,0.06353694640807202,0.5033511495715619,0.07169355325962178,0.4863251155624037,0.03051175155579723,0.47776911076443057,0.029605461905625036,0.4577027027027027,0.04092804060177633,0.41354115927910373,0.020518397679898496,0.31441717791411045,0.004954383420941333,230.6,52.1,17.2,17.901071221,20368.0,74.65580926796508
01045,48956.0,0.4930321374883192,0.16342989477105593,34.4,37.9,89.6,0.15542599439320684,0.4062893592816804,1.2188680778450411,0.5,0.03748019339373502,0.5143104943625325,0.03613943850810547,0.5008955223880597,0.03408767724373299,0.5350769230769231,0.035326859789542114,0.534163288940359,0.03748019339373502,0.5191172696946369,0.04109616869134197,0.5074449076831448,0.034615853410799174,0.48933050985502524,0.061024661764108395,0.4947006588370095,0.07016617234794621,0.4910627234319142,0.030695161093730956,0.4802538787023977,0.027668305367082435,0.4470257850395711,0.03557063340511112,0.42651831247102456,0.018689310526957298,0.30656934306569344,0.004266038272457645,221.7,45.5,14.4,20.057394929,11189.0,33.422439354440705
01047,38310.0,0.46127757235751626,0.17337753410684686,35.8,39.0,44.8,0.1715415019762846,0.5100089251561902,4.590080326405712,0.49734125742883956,0.040545709549917125,0.5182434614142719,0.04092821624378427,0.5044328951391012,0.04207573632538569,0.49297038588094527,0.042024735432870074,0.4565619223659889,0.03149305112839475,0.4506503442999235,0.030039525691699605,0.44084210526315787,0.02669896723192656,0.4447321250746863,0.05694249649368864,0.4596254221676389,0.07634833609588168,0.45816186556927296,0.03406859620043351,0.4719446579554189,0.03131454800459008,0.45439093484419263,0.040902715797526454,0.36524453694068676,0.017901313272982278,0.2720897615708275,0.004947086574015045,308.1,56.2,13.9,24.088991006999997,10286.0,39.63037425832954
01049,71385.0,0.4972422748788695,0.1682701034670539,36.4,38.6,91.5,0.16264294790343076,0.279263303405616,1.675579820433696,0.5063416567578279,0.03567588701006744,0.5070205808809386,0.03680690338886019,0.5108070592901051,0.03596911347864334,0.5094602668791077,0.03571777650557829,0.5222765902652589,0.02831729896532946,0.5075946497392881,0.031263526816258706,0.4948186528497409,0.03200357457028359,0.5085939117829779,0.06858706731641928,0.4957792876261066,0.06724660346007233,0.49553059821223927,0.030188363098147087,0.4781894934333959,0.02847089378220255,0.468416447944007,0.0373793931608417,0.4227068633739577,0.018403451694430095,0.2927063339731286,0.004258765376935644,279.9,51.1,11.2,21.028270793,16222.0,57.0949809447468
01051,81887.0,0.485032506091066,0.14723851267798768,36.7,38.6,128.2,0.15680056809138435,0.4897339520305594,0.6121674400381992,0.504424778761062,0.030008447910672528,0.5107568190549366,0.03255506446123144,0.5049467275494672,0.03249384771722762,0.5201649041046783,0.03553019821981709,0.520800933125972,0.032799931437246715,0.4781144781144781,0.02955544400504426,0.4868542011399154,0.03242038762442303,0.4759979353062629,0.06774244891462713,0.48176552174267767,0.07229697466851133,0.48308883455582724,0.02902898000661141,0.48746150461944565,0.02713126094249299,0.4839721254355401,0.03401202296852235,0.4355248819469669,0.014679775212116018,0.29692470837751855,0.0034281376642139156,225.1,53.0,14.9,17.45250185,17880.0,50.27200736416025
